"year","sim_id","policy_id","time","N_1_1_1_1","N_1_1_1_2","N_1_1_2_1","N_1_1_2_2","N_1_1_3_1","N_1_1_3_2","N_1_1_4_1","N_1_1_4_2","N_1_2_1_1","N_1_2_1_2","N_1_2_2_1","N_1_2_2_2","N_1_2_3_1","N_1_2_3_2","N_1_2_4_1","N_1_2_4_2","N_2_1_1_1","N_2_1_1_2","N_2_1_2_1","N_2_1_2_2","N_2_1_3_1","N_2_1_3_2","N_2_1_4_1","N_2_1_4_2","N_2_2_1_1","N_2_2_1_2","N_2_2_2_1","N_2_2_2_2","N_2_2_3_1","N_2_2_3_2","N_2_2_4_1","N_2_2_4_2","N_3_1_1_1","N_3_1_1_2","N_3_1_2_1","N_3_1_2_2","N_3_1_3_1","N_3_1_3_2","N_3_1_4_1","N_3_1_4_2","N_3_2_1_1","N_3_2_1_2","N_3_2_2_1","N_3_2_2_2","N_3_2_3_1","N_3_2_3_2","N_3_2_4_1","N_3_2_4_2","N_4_1_1_1","N_4_1_1_2","N_4_1_2_1","N_4_1_2_2","N_4_1_3_1","N_4_1_3_2","N_4_1_4_1","N_4_1_4_2","N_4_2_1_1","N_4_2_1_2","N_4_2_2_1","N_4_2_2_2","N_4_2_3_1","N_4_2_3_2","N_4_2_4_1","N_4_2_4_2","N_5_1_1_1","N_5_1_1_2","N_5_1_2_1","N_5_1_2_2","N_5_1_3_1","N_5_1_3_2","N_5_1_4_1","N_5_1_4_2","N_5_2_1_1","N_5_2_1_2","N_5_2_2_1","N_5_2_2_2","N_5_2_3_1","N_5_2_3_2","N_5_2_4_1","N_5_2_4_2","N_6_1_1_1","N_6_1_1_2","N_6_1_2_1","N_6_1_2_2","N_6_1_3_1","N_6_1_3_2","N_6_1_4_1","N_6_1_4_2","N_6_2_1_1","N_6_2_1_2","N_6_2_2_1","N_6_2_2_2","N_6_2_3_1","N_6_2_3_2","N_6_2_4_1","N_6_2_4_2","N_7_1_1_1","N_7_1_1_2","N_7_1_2_1","N_7_1_2_2","N_7_1_3_1","N_7_1_3_2","N_7_1_4_1","N_7_1_4_2","N_7_2_1_1","N_7_2_1_2","N_7_2_2_1","N_7_2_2_2","N_7_2_3_1","N_7_2_3_2","N_7_2_4_1","N_7_2_4_2","N_8_1_1_1","N_8_1_1_2","N_8_1_2_1","N_8_1_2_2","N_8_1_3_1","N_8_1_3_2","N_8_1_4_1","N_8_1_4_2","N_8_2_1_1","N_8_2_1_2","N_8_2_2_1","N_8_2_2_2","N_8_2_3_1","N_8_2_3_2","N_8_2_4_1","N_8_2_4_2","TB_mort_HIV_neg_male","TB_mort_HIV_neg_female","TB_mort_HIV_pos_male","TB_mort_HIV_pos_female","HIV_mort_TB_neg_male","HIV_mort_TB_neg_female","TB_incidence_HIV_neg_male","TB_incidence_HIV_neg_female","TB_incidence_HIV_pos_male","TB_incidence_HIV_pos_female"
1990,1593,1,0,9031.09352901132,9615.13025388924,298.313999562207,573.430728175017,63.0075452793025,108.516107822207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510.78797110286,2783.80806294505,62.7957457063138,129.415606062399,10.830987906159,20.0188947632618,0,0,96.4684890247198,106.958357558638,2.41271297106292,4.97235454237675,0.41614387593757,0.7691579504057,0,0,31287.5152717193,34943.5624163188,952.612929546749,1990.52030105016,194.771102029604,365.074234450806,0,0,1201.91446034706,1342.59710654415,36.5948749688119,76.4795179739575,7.4821796159858,14.0268367697427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.157305491753,251.478644994635,23.2183314415109,50.3813412746964,8.7739272481128,16.7627208284428,0,0,8.2279826894416,9.66222681927063,0.89205063255994,1.93573505192214,0.337093579172677,0.644051793698369,0,0,607.663126770957,720.166119643308,44.3650895345904,100.30095919775,16.4607625273664,33.7701348872971,0,0,23.3463102315917,27.6700416748518,1.7045041461859,3.85373361632994,0.632420697145444,1.29750574372133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,1593,1,0.0833333333333333,9014.93264547213,9586.81926816292,294.017079587833,562.859435629513,60.963129500022,104.830660719747,0,0,0,0,0,0,0,0,0,0,0,0,15.7656274532675,32.4711360988029,3.36554339195427,6.2126819777647,0,0,0,0,0,0,0,0,0,0,2513.43334162201,2783.42917255386,62.4000347095237,127.868272546402,10.5160760032465,19.4011214738374,0,0,96.5701283904605,106.943799983898,2.53171715377127,5.20901643161252,0.427198719966137,0.791239082999988,0,0,31236.0171208474,34845.088318853,939.274966432305,1951.66042803395,188.456009790458,352.430696779692,0,0,1199.93717962501,1338.81349998311,38.1836451162564,79.6885668487227,7.67420513834583,14.4139793107352,0,0,0,0,53.5981484411178,119.808870168466,10.9533270196257,21.9779441426711,0,0,0,0,0,0,0,0,0,0,214.137915039094,251.154074744738,23.978812020067,52.0545606288355,9.04639782610703,17.3254676230665,0,0,8.2272395597322,9.64975618431733,0.918859596553145,1.99455990397098,0.346506600493153,0.663532657523384,0,0,605.947634142689,717.258782513471,45.8458267499037,103.658484165999,16.9424169626824,34.8450345638929,0,0,23.2804066735879,27.5583354615675,1.76132637213268,3.98258154228763,0.650896196191414,1.33874495461873,0,0,0,0,4.58373519515826,10.2644549708257,0.946925408454058,1.90149854557838,0,0,0,0,0,0,0,0,0,0,2.12100452719538,1.42680246130655,0.509801847504077,0.603599553392046,13.9157396596895,15.5307357668166,13.5744375989416,15.0635375350661,3.96341012753569,7.99732704476594
1990,1593,1,0.166666666666667,8998.92806848089,9558.79524154929,292.309659152854,557.722353223996,59.553093391508,102.28639643313,0,0,0,0,0,0,0,0,0,0,0,0,28.7303263939246,59.1771703577833,6.18920266179568,11.4304442798123,0,0,0,0,0,0,0,0,0,0,2516.35238615179,2783.35404272372,62.0921144636695,126.570784007734,10.2490950853117,18.8726915768136,0,0,96.6822827493411,106.940913375679,2.64187271231811,5.42788635511658,0.438012495861528,0.812560891204563,0,0,31184.791707409,34747.1450069748,926.833310756148,1915.35455545087,182.529437820751,340.464926025664,0,0,1197.97037118992,1335.05028751453,39.7415788476518,82.8449415662678,7.87759179095043,14.8199035991294,0,0,0,0,97.2763019157736,217.242422176598,20.0320181963964,40.1824216736916,0,0,0,0,0,0,0,0,0,0,214.129744783124,250.843635426424,24.8934706936216,54.0619786851254,9.37258947656398,17.9974858679998,0,0,8.22692751792111,9.63782848339978,0.947567636035404,2.05705123779588,0.356141115048335,0.683457750971559,0,0,604.216918320377,714.339358165181,47.3370876301882,107.048197962574,17.4416718686017,35.9584154083031,0,0,23.2139182251952,27.4461648607317,1.8181846907421,4.11182727019383,0.669882574147484,1.38112540888392,0,0,0,0,17.0557387482877,38.2323395879523,3.59131992830146,7.21658925450273,0,0,0,0,0,0,0,0,0,0,4.24187221116797,2.85180212836704,1.03727945188838,1.22892072075258,28.2831219962098,31.5801927371563,27.1564257842912,30.1175472916922,8.25307733090713,16.6782646564958
1990,1593,1,0.25,8983.04489492403,9531.02023283241,292.593592153704,556.782720606158,58.6686229474053,100.686071891544,0,0,0,0,0,0,0,0,0,0,0,0,39.485109105384,81.3369465714515,8.57239009962333,15.8406287664139,0,0,0,0,0,0,0,0,0,0,2519.64702154298,2783.6941933957,61.8909102969962,125.557286497817,10.0303473065596,18.4352885024194,0,0,96.8088679097501,106.953982508455,2.74513728279257,5.63307700410299,0.448825547743311,0.83364928490158,0,0,31133.782088692,34649.6677419512,915.222935687536,1881.4196468649,176.969017365953,329.145767908692,0,0,1196.01184768841,1331.30498174906,41.268856481789,85.9486007361501,8.09164586062183,15.2437536784427,0,0,0,0,132.791434900171,296.219892881115,27.5144986975022,55.1654273341473,0,0,0,0,0,0,0,0,0,0,214.133440522623,250.54798460002,25.9244029685537,56.3232301122121,9.74337740317643,18.760123132064,0,0,8.22707137678288,9.62646898102083,0.977714723264913,2.12233230609527,0.365998161641601,0.703804322744632,0,0,602.462251677191,711.397617924061,48.8484220049173,110.490668731848,17.9615349384865,37.1166869155806,0,0,23.1465095723579,27.3331368684161,1.87517204801797,4.2416286300564,0.689361979415291,1.42461734065194,0,0,0,0,35.7584038195367,80.2337257638241,7.66760086693369,15.4187768523955,0,0,0,0,0,0,0,0,0,0,6.36271708087657,4.27508090407438,1.5852175320646,1.8793421085277,43.1059426633011,48.1515501936874,40.7474029046216,45.1636420706905,12.8399769584116,25.9797975118142
1990,1593,1,0.333333333333333,8967.25651638297,9503.46527194039,294.400586092099,559.071429563163,58.2194315241221,99.8668005248682,0,0,0,0,0,0,0,0,0,0,0,0,48.4936236076386,99.9067775837354,10.5985793327125,19.5970814511539,0,0,0,0,0,0,0,0,0,0,2523.38800923097,2784.52630246097,61.8070851333473,124.844963285665,9.85921271594782,18.0886065176016,0,0,96.9526026391955,106.985953469426,2.84308587540122,5.82789706359348,0.459828547082838,0.85492762574027,0,0,31082.9510958543,34552.6140584441,904.384709110957,1849.6883126225,171.753736595927,318.443396315875,0,0,1194.06018139849,1327.57595108218,42.7657354962805,88.9996742757819,8.31570766172527,15.6847143104397,0,0,0,0,161.595853549781,359.992737626027,33.6425647943523,67.4071745747883,0,0,0,0,0,0,0,0,0,0,214.149935209806,250.268097602572,27.0419783174533,58.775273249339,10.1513778830891,19.598296511856,0,0,8.22770698201813,9.61571515117129,1.00894365978357,2.1897271961135,0.376086404797451,0.72457286713974,0,0,600.677398656942,708.426316629915,50.3863812390939,114.000175581399,18.5043294179329,38.3248683245811,0,0,23.0779411458335,27.2189731125622,1.93234831175084,4.37208309686962,0.709319941416301,1.46919483296789,0,0,0,0,59.3335496923649,133.252092521646,12.9455324813769,26.0516076967852,0,0,0,0,0,0,0,0,0,0,8.48366110290531,5.69672540248976,2.15579644191252,2.55751545718315,58.3878691306108,65.2481044141468,54.3491738710668,60.2038338663185,17.7010125363858,35.851720163724
1990,1593,1,0.416666666666667,8951.54273434283,9476.10831139797,297.364125972975,563.829231123384,58.1307345179138,99.6942567201721,0,0,0,0,0,0,0,0,0,0,0,0,56.1196557431011,115.637074479808,12.336250235564,22.8258084028496,0,0,0,0,0,0,0,0,0,0,2527.62232519687,2785.90051718077,61.8453083970008,124.438802365975,9.73441682109802,17.8309125579923,0,0,97.1152918299931,107.038752996562,2.93698591550154,6.01500827464675,0.471171746362042,0.876735408985772,0,0,31032.2765124832,34455.958291753,894.264571450574,1820.00683430418,166.863819291187,308.32919395255,0,0,1192.11451900756,1323.86220942091,44.2325345934985,91.9984299601044,8.54914883483921,16.1420065276319,0,0,0,0,184.889514279543,411.256984058061,38.6254232941551,77.3241160441856,0,0,0,0,0,0,0,0,0,0,214.180323481745,250.005128316457,28.2231109802464,61.3688224542873,10.5906445060883,20.4998738504673,0,0,8.22887639153738,9.60561132783828,1.04097874464792,2.2587188876161,0.386419682649699,0.745780869753691,0,0,598.858075511374,705.420538146172,51.9552069654715,117.586124405106,19.0718154186906,39.5868375445718,0,0,23.0080483644785,27.1034847062926,1.98974831483552,4.50324288837917,0.729745114717754,1.51483627526009,0,0,0,0,86.6701702393694,194.812331198769,19.2262816653532,38.7207028642361,0,0,0,0,0,0,0,0,0,0,10.6048363741894,7.11682833857647,2.75072010414199,3.26551851295608,74.1323862901321,82.8731895892165,67.9637933984493,75.2404034623423,22.817857848576,46.2541681392066
1990,1593,1,0.5,8935.88827534799,9448.93261515247,301.197484500731,570.461457290349,58.3406669682408,100.057786410911,0,0,0,0,0,0,0,0,0,0,0,0,62.6486813512118,129.116737992352,13.8414063300812,25.6297542722246,0,0,0,0,0,0,0,0,0,0,2532.37893396655,2787.84695376127,62.0059620218337,124.335170776599,9.65423530990372,17.6594761082935,0,0,97.2980483455468,107.113538202667,3.02785662737035,6.19654976143841,0.482972432608752,0.899343336738644,0,0,30981.747307171,34359.6873093587,884.812876865057,1792.23355802747,162.280623731688,298.775663764665,0,0,1190.17443688196,1320.16325218191,45.6696206184855,94.9452459442465,8.79137004065052,16.6148839401935,0,0,0,0,203.663395822912,452.246790891669,42.643461407,85.2763416536085,0,0,0,0,0,0,0,0,0,0,214.225770109275,249.760307680823,29.4498820970055,64.0654941404956,11.0564109185021,21.4551515677821,0,0,8.23062435791241,9.59620480565286,1.07360873187507,2.32891573336031,0.397015098532182,0.767457841559385,0,0,597.001521199924,702.377176764924,53.557372107452,121.25416503093,19.6652913049237,40.905538487368,0,0,22.9367251493483,26.9865523225739,2.04738813855622,4.63512671960312,0.750628989648657,1.56152456416796,0,0,0,0,116.861211374561,262.887714676057,26.3387439286625,53.0864315899207,0,0,0,0,0,0,0,0,0,0,12.7263862445664,8.53548923753266,3.37131823121411,4.00497755532014,90.3427555668184,101.030115176365,81.5934772387725,90.2758015662324,28.1760185079671,57.1556135591461
1990,1593,1,0.583333333333333,8920.28162481671,9421.92549529474,305.676492641035,578.502533833706,58.7980945619095,100.866302003459,0,0,0,0,0,0,0,0,0,0,0,0,68.3047591376783,140.807963786539,15.1597105920032,28.092818301371,0,0,0,0,0,0,0,0,0,0,2537.67329559557,2790.38076091428,62.2864245913678,124.524496268158,9.61665074313306,17.5708984486114,0,0,97.5014661859142,107.210891125472,3.11651642531894,6.37423731511103,0.495320988944644,0.922965602966304,0,0,30931.3607019683,34263.7971959666,875.983860609167,1766.2375740251,157.986557341256,289.756362833642,0,0,1188.23982844782,1316.47892892482,47.07739780469,97.8405881515283,9.04179897124989,17.1026296489649,0,0,0,0,218.735452353614,484.812348007084,45.8517151669241,91.5743315983987,0,0,0,0,0,0,0,0,0,0,214.287444516506,249.534871184196,30.7084426337069,66.8355252111042,11.5448740115578,22.4564153728792,0,0,8.23299581250411,9.58754305404046,1.10667320342594,2.40002464770748,0.407891546256623,0.789641390093623,0,0,595.106157094106,699.294526956609,55.1940050553007,125.007071137024,20.2856779524691,42.2831530161797,0,0,22.8639108496312,26.8681104316742,2.1052700068096,4.76772891989868,0.771965583423381,1.60924710751071,0,0,0,0,149.167815847711,335.822619488125,34.1361680752719,68.8572389010906,0,0,0,0,0,0,0,0,0,0,14.8484656658057,9.95281465285788,4.01862777425095,4.77716535943036,107.021985018132,119.7221167134,95.240535295265,105.31257454896,33.764071336764,68.5312372662284
1990,1593,1,0.666666666666667,8904.71411261748,9395.0773231442,310.626004535473,587.588093903108,59.4607683043407,102.044848133678,0,0,0,0,0,0,0,0,0,0,0,0,73.2638042869753,151.073599048221,16.3282867183225,30.2832161959316,0,0,0,0,0,0,0,0,0,0,2543.51087588028,2793.50605571068,62.6820399252238,124.99328256191,9.61947246260591,17.5613650433708,0,0,97.7257553557317,107.330969949425,3.20362106845879,6.54944340671514,0.508285869186464,0.947770003689849,0,0,30881.1198974944,34168.2906862947,867.735203455138,1741.89761792038,153.965003596037,281.245852346026,0,0,1186.31081679841,1312.80934471525,48.4562989229965,100.684991633422,9.29988861829207,17.6045536481301,0,0,0,0,230.780448331518,510.484800552231,48.3830231888875,96.4850665322531,0,0,0,0,0,0,0,0,0,0,214.366475021796,249.330008257793,31.9881392829402,69.6559478085016,12.0530120179603,23.4975717262267,0,0,8.23603410732268,9.57967177283145,1.14005165410618,2.47182962515,0.419068581084011,0.812374125378502,0,0,593.171317144103,696.171958894431,56.8652221200323,128.845433111287,20.9335884321313,43.7212430089956,0,0,22.7895798757145,26.7481348342395,2.1633860917126,4.90102648428028,0.793751123262713,1.65799568125363,0,0,0,0,182.989712097766,412.268268668353,42.4930907615488,85.7836195165885,0,0,0,0,0,0,0,0,0,0,16.9712410014927,11.3689180424334,4.69345772594481,5.58307942161269,124.172808282853,138.952317566666,108.907321630059,120.353309143945,39.5730472269083,80.3616050236855
1990,1593,1,0.75,8889.17920187123,9368.38076141574,315.90931094213,597.433159450466,60.2937771220509,103.531741603327,0,0,0,0,0,0,0,0,0,0,0,0,77.6639719915476,160.198549544422,17.3772297792179,32.2562810874009,0,0,0,0,0,0,0,0,0,0,2549.88985523904,2797.21895442089,63.1868401730763,125.72560708235,9.66042743552944,17.6268372636891,0,0,97.9708459437629,107.473625455425,3.28969441223579,6.72326176123955,0.521917692262023,0.973886285460497,0,0,30831.0323251636,34073.1751970687,860.027673309661,1719.10114955683,150.200258742633,273.219659294601,0,0,1184.38768755127,1309.15478451043,49.806778028877,103.479045261039,9.56511575528347,18.1199906349232,0,0,0,0,240.354663632178,530.530249079353,50.3508705620589,100.237519621859,0,0,0,0,0,0,0,0,0,0,214.463918327149,249.146828586251,33.2808215430825,72.5091361183013,12.5784328306743,24.5738401998437,0,0,8.23977984275804,9.57263359786555,1.1736547874188,2.54417460794694,0.430565572342274,0.835701252937196,0,0,591.197035195297,693.009663396269,58.5703862594174,132.768199977293,21.6093852535153,45.2208669891856,0,0,22.7137335279286,26.6266328615134,2.22172144507681,5.03498446749759,0.815983729863845,1.70776617661681,0,0,0,0,217.840746076844,491.129416132599,51.3025752850488,103.652710213604,0,0,0,0,0,0,0,0,0,0,19.0948894562464,12.7839194034144,5.39644032745008,6.42350401995581,141.797670757794,158.723699705478,122.596197803037,135.400592078176,45.5959323057072,92.6315946959799
